Person,Week,y,price
246.0,16.0,0,2.467
247.0,16.0,0,2.467
248.0,16.0,0,2.467
249.0,16.0,0,2.467
250.0,16.0,0,2.467
1.0,17.0,1,0.592
2.0,17.0,2,0.592
3.0,17.0,2,0.592
4.0,17.0,0,0.592
5.0,17.0,0,0.592
6.0,17.0,2,0.592
7.0,17.0,1,0.592
8.0,17.0,2,0.592
9.0,17.0,2,0.592
10.0,17.0,4,0.592
11.0,17.0,0,0.592
12.0,17.0,2,0.592
13.0,17.0,0,0.592
14.0,17.0,3,0.592
15.0,17.0,3,0.592
16.0,17.0,5,0.592
17.0,17.0,2,0.592
18.0,17.0,2,0.592
19.0,17.0,1,0.592
20.0,17.0,3,0.592
21.0,17.0,1,0.592
22.0,17.0,2,0.592
23.0,17.0,0,0.592
24.0,17.0,1,0.592
25.0,17.0,1,0.592
26.0,17.0,2,0.592
27.0,17.0,2,0.592
28.0,17.0,3,0.592
29.0,17.0,0,0.592
30.0,17.0,1,0.592
31.0,17.0,2,0.592
32.0,17.0,3,0.592
33.0,17.0,0,0.592
34.0,17.0,2,0.592
35.0,17.0,1,0.592
36.0,17.0,0,0.592
37.0,17.0,3,0.592
38.0,17.0,4,0.592
39.0,17.0,0,0.592
40.0,17.0,0,0.592
41.0,17.0,2,0.592
42.0,17.0,1,0.592
43.0,17.0,0,0.592
44.0,17.0,6,0.592
45.0,17.0,1,0.592
46.0,17.0,0,0.592
47.0,17.0,4,0.592
48.0,17.0,1,0.592
49.0,17.0,0,0.592
50.0,17.0,0,0.592
51.0,17.0,2,0.592
52.0,17.0,2,0.592
53.0,17.0,0,0.592
54.0,17.0,1,0.592
55.0,17.0,2,0.592
56.0,17.0,2,0.592
57.0,17.0,0,0.592
58.0,17.0,1,0.592
59.0,17.0,0,0.592
60.0,17.0,0,0.592
61.0,17.0,0,0.592
62.0,17.0,0,0.592
63.0,17.0,0,0.592
64.0,17.0,3,0.592
65.0,17.0,0,0.592
66.0,17.0,0,0.592
67.0,17.0,6,0.592
68.0,17.0,3,0.592
69.0,17.0,1,0.592
70.0,17.0,3,0.592
71.0,17.0,0,0.592
72.0,17.0,1,0.592
73.0,17.0,0,0.592
74.0,17.0,2,0.592
75.0,17.0,1,0.592
76.0,17.0,0,0.592
77.0,17.0,0,0.592
78.0,17.0,0,0.592
79.0,17.0,3,0.592
80.0,17.0,1,0.592
81.0,17.0,1,0.592
82.0,17.0,0,0.592
83.0,17.0,2,0.592
84.0,17.0,1,0.592
85.0,17.0,1,0.592
86.0,17.0,1,0.592
87.0,17.0,2,0.592
88.0,17.0,1,0.592
89.0,17.0,1,0.592
90.0,17.0,0,0.592
91.0,17.0,1,0.592
92.0,17.0,1,0.592
93.0,17.0,0,0.592
94.0,17.0,3,0.592
95.0,17.0,2,0.592
96.0,17.0,1,0.592
97.0,17.0,0,0.592
98.0,17.0,1,0.592
99.0,17.0,1,0.592
100.0,17.0,1,0.592
101.0,17.0,3,0.592
102.0,17.0,2,0.592
103.0,17.0,1,0.592
104.0,17.0,3,0.592
105.0,17.0,2,0.592
106.0,17.0,5,0.592
107.0,17.0,2,0.592
108.0,17.0,2,0.592
109.0,17.0,1,0.592
110.0,17.0,2,0.592
111.0,17.0,2,0.592
112.0,17.0,1,0.592
113.0,17.0,0,0.592
114.0,17.0,0,0.592
115.0,17.0,1,0.592
116.0,17.0,0,0.592
117.0,17.0,0,0.592
118.0,17.0,0,0.592
119.0,17.0,0,0.592
120.0,17.0,1,0.592
121.0,17.0,2,0.592
122.0,17.0,1,0.592
123.0,17.0,1,0.592
124.0,17.0,2,0.592
125.0,17.0,3,0.592
126.0,17.0,0,0.592
127.0,17.0,1,0.592
128.0,17.0,0,0.592
129.0,17.0,0,0.592
130.0,17.0,1,0.592
131.0,17.0,1,0.592
132.0,17.0,0,0.592
133.0,17.0,1,0.592
134.0,17.0,3,0.592
135.0,17.0,1,0.592
136.0,17.0,0,0.592
137.0,17.0,2,0.592
138.0,17.0,1,0.592
139.0,17.0,1,0.592
140.0,17.0,1,0.592
141.0,17.0,1,0.592
142.0,17.0,0,0.592
143.0,17.0,0,0.592
144.0,17.0,1,0.592
145.0,17.0,1,0.592
146.0,17.0,0,0.592
147.0,17.0,4,0.592
148.0,17.0,0,0.592
149.0,17.0,1,0.592
150.0,17.0,3,0.592
151.0,17.0,1,0.592
152.0,17.0,1,0.592
153.0,17.0,0,0.592
154.0,17.0,3,0.592
155.0,17.0,1,0.592
156.0,17.0,0,0.592
157.0,17.0,2,0.592
158.0,17.0,2,0.592
159.0,17.0,0,0.592
160.0,17.0,2,0.592
161.0,17.0,0,0.592
162.0,17.0,1,0.592
163.0,17.0,0,0.592
164.0,17.0,2,0.592
165.0,17.0,2,0.592
166.0,17.0,3,0.592
167.0,17.0,0,0.592
168.0,17.0,2,0.592
169.0,17.0,1,0.592
170.0,17.0,2,0.592
171.0,17.0,1,0.592
172.0,17.0,1,0.592
173.0,17.0,3,0.592
174.0,17.0,1,0.592
175.0,17.0,0,0.592
176.0,17.0,1,0.592
177.0,17.0,3,0.592
178.0,17.0,2,0.592
179.0,17.0,3,0.592
180.0,17.0,0,0.592
181.0,17.0,0,0.592
182.0,17.0,1,0.592
183.0,17.0,0,0.592
184.0,17.0,2,0.592
185.0,17.0,0,0.592
186.0,17.0,0,0.592
187.0,17.0,2,0.592
188.0,17.0,4,0.592
189.0,17.0,1,0.592
190.0,17.0,0,0.592
191.0,17.0,2,0.592
192.0,17.0,1,0.592
193.0,17.0,0,0.592
194.0,17.0,3,0.592
195.0,17.0,3,0.592
196.0,17.0,1,0.592
197.0,17.0,0,0.592
198.0,17.0,6,0.592
199.0,17.0,1,0.592
200.0,17.0,1,0.592
201.0,17.0,2,0.592
202.0,17.0,1,0.592
203.0,17.0,1,0.592
204.0,17.0,1,0.592
205.0,17.0,1,0.592
206.0,17.0,3,0.592
207.0,17.0,2,0.592
208.0,17.0,0,0.592
209.0,17.0,2,0.592
210.0,17.0,0,0.592
211.0,17.0,1,0.592
212.0,17.0,2,0.592
213.0,17.0,0,0.592
214.0,17.0,1,0.592
215.0,17.0,0,0.592
216.0,17.0,1,0.592
217.0,17.0,2,0.592
218.0,17.0,2,0.592
219.0,17.0,2,0.592
220.0,17.0,2,0.592
221.0,17.0,3,0.592
222.0,17.0,3,0.592
223.0,17.0,2,0.592
224.0,17.0,2,0.592
225.0,17.0,0,0.592
226.0,17.0,1,0.592
227.0,17.0,0,0.592
228.0,17.0,1,0.592
229.0,17.0,1,0.592
230.0,17.0,0,0.592
231.0,17.0,2,0.592
232.0,17.0,0,0.592
233.0,17.0,3,0.592
234.0,17.0,3,0.592
235.0,17.0,1,0.592
236.0,17.0,0,0.592
237.0,17.0,1,0.592
238.0,17.0,1,0.592
239.0,17.0,2,0.592
240.0,17.0,0,0.592
241.0,17.0,1,0.592
242.0,17.0,1,0.592
243.0,17.0,0,0.592
244.0,17.0,0,0.592
245.0,17.0,2,0.592
246.0,17.0,2,0.592
247.0,17.0,1,0.592
248.0,17.0,1,0.592
249.0,17.0,1,0.592
250.0,17.0,3,0.592
1.0,18.0,1,2.364
2.0,18.0,1,2.364
3.0,18.0,0,2.364
4.0,18.0,0,2.364
5.0,18.0,0,2.364
6.0,18.0,1,2.364
7.0,18.0,1,2.364
8.0,18.0,0,2.364
9.0,18.0,0,2.364
10.0,18.0,0,2.364
11.0,18.0,0,2.364
12.0,18.0,1,2.364
13.0,18.0,0,2.364
14.0,18.0,0,2.364
15.0,18.0,1,2.364
16.0,18.0,0,2.364
17.0,18.0,0,2.364
18.0,18.0,0,2.364
19.0,18.0,1,2.364
20.0,18.0,0,2.364
21.0,18.0,0,2.364
22.0,18.0,2,2.364
23.0,18.0,1,2.364
24.0,18.0,1,2.364
25.0,18.0,1,2.364
26.0,18.0,0,2.364
27.0,18.0,0,2.364
28.0,18.0,1,2.364
29.0,18.0,2,2.364
30.0,18.0,0,2.364
31.0,18.0,1,2.364
32.0,18.0,0,2.364
33.0,18.0,1,2.364
34.0,18.0,0,2.364
35.0,18.0,0,2.364
36.0,18.0,0,2.364
37.0,18.0,0,2.364
38.0,18.0,0,2.364
39.0,18.0,0,2.364
40.0,18.0,1,2.364
41.0,18.0,0,2.364
42.0,18.0,0,2.364
43.0,18.0,1,2.364
44.0,18.0,0,2.364
45.0,18.0,0,2.364
46.0,18.0,1,2.364
47.0,18.0,0,2.364
48.0,18.0,1,2.364
49.0,18.0,0,2.364
50.0,18.0,0,2.364
51.0,18.0,1,2.364
52.0,18.0,1,2.364
53.0,18.0,0,2.364
54.0,18.0,0,2.364
55.0,18.0,2,2.364
56.0,18.0,0,2.364
57.0,18.0,0,2.364
58.0,18.0,0,2.364
59.0,18.0,1,2.364
60.0,18.0,1,2.364
61.0,18.0,0,2.364
62.0,18.0,1,2.364
63.0,18.0,1,2.364
64.0,18.0,1,2.364
65.0,18.0,1,2.364
66.0,18.0,0,2.364
67.0,18.0,0,2.364
68.0,18.0,1,2.364
69.0,18.0,0,2.364
70.0,18.0,0,2.364
71.0,18.0,1,2.364
72.0,18.0,0,2.364
73.0,18.0,0,2.364
74.0,18.0,0,2.364
75.0,18.0,0,2.364
76.0,18.0,0,2.364
77.0,18.0,0,2.364
78.0,18.0,1,2.364
79.0,18.0,0,2.364
80.0,18.0,0,2.364
81.0,18.0,0,2.364
82.0,18.0,0,2.364
83.0,18.0,0,2.364
84.0,18.0,0,2.364
85.0,18.0,0,2.364
86.0,18.0,0,2.364
87.0,18.0,0,2.364
88.0,18.0,1,2.364
89.0,18.0,1,2.364
90.0,18.0,1,2.364
91.0,18.0,1,2.364
92.0,18.0,3,2.364
93.0,18.0,0,2.364
94.0,18.0,0,2.364
95.0,18.0,2,2.364
96.0,18.0,1,2.364
97.0,18.0,1,2.364
98.0,18.0,0,2.364
99.0,18.0,1,2.364
100.0,18.0,1,2.364
101.0,18.0,0,2.364
102.0,18.0,0,2.364
103.0,18.0,1,2.364
104.0,18.0,0,2.364
105.0,18.0,0,2.364
106.0,18.0,0,2.364
107.0,18.0,0,2.364
108.0,18.0,0,2.364
109.0,18.0,0,2.364
110.0,18.0,0,2.364
111.0,18.0,0,2.364
112.0,18.0,1,2.364
113.0,18.0,0,2.364
114.0,18.0,0,2.364
115.0,18.0,2,2.364
116.0,18.0,0,2.364
117.0,18.0,1,2.364
118.0,18.0,0,2.364
119.0,18.0,0,2.364
120.0,18.0,0,2.364
121.0,18.0,0,2.364
122.0,18.0,1,2.364
123.0,18.0,1,2.364
124.0,18.0,2,2.364
125.0,18.0,0,2.364
126.0,18.0,1,2.364
127.0,18.0,1,2.364
128.0,18.0,0,2.364
129.0,18.0,0,2.364
130.0,18.0,1,2.364
131.0,18.0,0,2.364
132.0,18.0,0,2.364
133.0,18.0,0,2.364
134.0,18.0,0,2.364
135.0,18.0,0,2.364
136.0,18.0,0,2.364
137.0,18.0,0,2.364
138.0,18.0,0,2.364
139.0,18.0,0,2.364
140.0,18.0,2,2.364
141.0,18.0,1,2.364
142.0,18.0,1,2.364
143.0,18.0,0,2.364
144.0,18.0,0,2.364
145.0,18.0,0,2.364
146.0,18.0,0,2.364
147.0,18.0,0,2.364
148.0,18.0,1,2.364
149.0,18.0,1,2.364
150.0,18.0,0,2.364
151.0,18.0,0,2.364
152.0,18.0,0,2.364
153.0,18.0,1,2.364
154.0,18.0,0,2.364
155.0,18.0,0,2.364
156.0,18.0,0,2.364
157.0,18.0,0,2.364
158.0,18.0,0,2.364
159.0,18.0,0,2.364
160.0,18.0,1,2.364
161.0,18.0,0,2.364
162.0,18.0,1,2.364
163.0,18.0,1,2.364
164.0,18.0,1,2.364
165.0,18.0,1,2.364
166.0,18.0,0,2.364
167.0,18.0,0,2.364
168.0,18.0,1,2.364
169.0,18.0,0,2.364
170.0,18.0,1,2.364
171.0,18.0,0,2.364
172.0,18.0,0,2.364
173.0,18.0,0,2.364
174.0,18.0,1,2.364
175.0,18.0,0,2.364
176.0,18.0,1,2.364
177.0,18.0,2,2.364
178.0,18.0,0,2.364
179.0,18.0,0,2.364
180.0,18.0,0,2.364
181.0,18.0,0,2.364
182.0,18.0,0,2.364
183.0,18.0,1,2.364
184.0,18.0,0,2.364
185.0,18.0,0,2.364
186.0,18.0,1,2.364
187.0,18.0,1,2.364
188.0,18.0,0,2.364
189.0,18.0,0,2.364
190.0,18.0,0,2.364
191.0,18.0,1,2.364
192.0,18.0,0,2.364
193.0,18.0,0,2.364
194.0,18.0,0,2.364
195.0,18.0,0,2.364
196.0,18.0,0,2.364
197.0,18.0,0,2.364
198.0,18.0,1,2.364
199.0,18.0,2,2.364
200.0,18.0,0,2.364
201.0,18.0,0,2.364
202.0,18.0,2,2.364
203.0,18.0,0,2.364
204.0,18.0,1,2.364
205.0,18.0,0,2.364
206.0,18.0,0,2.364
207.0,18.0,0,2.364
208.0,18.0,0,2.364
209.0,18.0,0,2.364
210.0,18.0,0,2.364
211.0,18.0,0,2.364
212.0,18.0,0,2.364
213.0,18.0,0,2.364
214.0,18.0,1,2.364
215.0,18.0,1,2.364
216.0,18.0,0,2.364
217.0,18.0,0,2.364
218.0,18.0,2,2.364
219.0,18.0,0,2.364
220.0,18.0,1,2.364
221.0,18.0,0,2.364
222.0,18.0,1,2.364
223.0,18.0,0,2.364
224.0,18.0,0,2.364
225.0,18.0,1,2.364
226.0,18.0,0,2.364
227.0,18.0,0,2.364
228.0,18.0,0,2.364
229.0,18.0,0,2.364
230.0,18.0,0,2.364
231.0,18.0,0,2.364
232.0,18.0,0,2.364
233.0,18.0,0,2.364
234.0,18.0,0,2.364
235.0,18.0,0,2.364
236.0,18.0,1,2.364
237.0,18.0,0,2.364
238.0,18.0,1,2.364
239.0,18.0,3,2.364
240.0,18.0,0,2.364
241.0,18.0,0,2.364
242.0,18.0,0,2.364
243.0,18.0,0,2.364
244.0,18.0,1,2.364
245.0,18.0,0,2.364
246.0,18.0,1,2.364
247.0,18.0,0,2.364
248.0,18.0,2,2.364
249.0,18.0,0,2.364
250.0,18.0,0,2.364
1.0,19.0,0,2.02
2.0,19.0,0,2.02
3.0,19.0,1,2.02
4.0,19.0,0,2.02
5.0,19.0,2,2.02
6.0,19.0,0,2.02
7.0,19.0,0,2.02
8.0,19.0,1,2.02
9.0,19.0,0,2.02
10.0,19.0,0,2.02
11.0,19.0,1,2.02
12.0,19.0,0,2.02
13.0,19.0,0,2.02
14.0,19.0,0,2.02
15.0,19.0,1,2.02
16.0,19.0,0,2.02
17.0,19.0,0,2.02
18.0,19.0,0,2.02
19.0,19.0,1,2.02
20.0,19.0,1,2.02
21.0,19.0,0,2.02
22.0,19.0,1,2.02
23.0,19.0,0,2.02
24.0,19.0,0,2.02
25.0,19.0,1,2.02
26.0,19.0,2,2.02
27.0,19.0,1,2.02
28.0,19.0,0,2.02
29.0,19.0,1,2.02
30.0,19.0,2,2.02
31.0,19.0,0,2.02
32.0,19.0,0,2.02
33.0,19.0,0,2.02
34.0,19.0,0,2.02
35.0,19.0,1,2.02
36.0,19.0,1,2.02
37.0,19.0,0,2.02
38.0,19.0,1,2.02
39.0,19.0,1,2.02
40.0,19.0,0,2.02
41.0,19.0,1,2.02
42.0,19.0,0,2.02
43.0,19.0,0,2.02
44.0,19.0,0,2.02
45.0,19.0,1,2.02
46.0,19.0,1,2.02
47.0,19.0,0,2.02
48.0,19.0,1,2.02
49.0,19.0,1,2.02
50.0,19.0,0,2.02
51.0,19.0,0,2.02
52.0,19.0,0,2.02
53.0,19.0,0,2.02
54.0,19.0,0,2.02
55.0,19.0,0,2.02
56.0,19.0,2,2.02
57.0,19.0,2,2.02
58.0,19.0,0,2.02
59.0,19.0,0,2.02
60.0,19.0,1,2.02
61.0,19.0,0,2.02
62.0,19.0,0,2.02
63.0,19.0,1,2.02
64.0,19.0,0,2.02
65.0,19.0,0,2.02
66.0,19.0,0,2.02
67.0,19.0,1,2.02
68.0,19.0,0,2.02
69.0,19.0,0,2.02
70.0,19.0,0,2.02
71.0,19.0,1,2.02
72.0,19.0,1,2.02
73.0,19.0,0,2.02
74.0,19.0,1,2.02
75.0,19.0,0,2.02
76.0,19.0,0,2.02
77.0,19.0,2,2.02
78.0,19.0,1,2.02
79.0,19.0,0,2.02
80.0,19.0,0,2.02
81.0,19.0,0,2.02
82.0,19.0,1,2.02
83.0,19.0,0,2.02
84.0,19.0,1,2.02
85.0,19.0,0,2.02
86.0,19.0,1,2.02
87.0,19.0,0,2.02
88.0,19.0,0,2.02
89.0,19.0,0,2.02
90.0,19.0,0,2.02
91.0,19.0,1,2.02
92.0,19.0,0,2.02
93.0,19.0,0,2.02
94.0,19.0,1,2.02
95.0,19.0,0,2.02
96.0,19.0,0,2.02
97.0,19.0,1,2.02
98.0,19.0,0,2.02
99.0,19.0,0,2.02
100.0,19.0,0,2.02
101.0,19.0,0,2.02
102.0,19.0,0,2.02
103.0,19.0,1,2.02
104.0,19.0,0,2.02
105.0,19.0,0,2.02
106.0,19.0,0,2.02
107.0,19.0,1,2.02
108.0,19.0,0,2.02
109.0,19.0,0,2.02
110.0,19.0,0,2.02
111.0,19.0,0,2.02
112.0,19.0,0,2.02
113.0,19.0,1,2.02
114.0,19.0,0,2.02
115.0,19.0,2,2.02
116.0,19.0,2,2.02
117.0,19.0,1,2.02
118.0,19.0,0,2.02
119.0,19.0,0,2.02
120.0,19.0,1,2.02
121.0,19.0,0,2.02
122.0,19.0,2,2.02
123.0,19.0,0,2.02
124.0,19.0,0,2.02
125.0,19.0,1,2.02
126.0,19.0,0,2.02
127.0,19.0,1,2.02
128.0,19.0,0,2.02
129.0,19.0,0,2.02
130.0,19.0,0,2.02
131.0,19.0,1,2.02
132.0,19.0,1,2.02
133.0,19.0,0,2.02
134.0,19.0,0,2.02
135.0,19.0,0,2.02
136.0,19.0,0,2.02
137.0,19.0,0,2.02
138.0,19.0,0,2.02
139.0,19.0,0,2.02
140.0,19.0,0,2.02
141.0,19.0,0,2.02
142.0,19.0,0,2.02
143.0,19.0,0,2.02
144.0,19.0,0,2.02
145.0,19.0,1,2.02
146.0,19.0,0,2.02
147.0,19.0,0,2.02
148.0,19.0,1,2.02
149.0,19.0,0,2.02
150.0,19.0,1,2.02
151.0,19.0,2,2.02
152.0,19.0,1,2.02
153.0,19.0,1,2.02
154.0,19.0,1,2.02
155.0,19.0,0,2.02
156.0,19.0,0,2.02
157.0,19.0,1,2.02
158.0,19.0,1,2.02
159.0,19.0,0,2.02
160.0,19.0,1,2.02
161.0,19.0,0,2.02
162.0,19.0,1,2.02
163.0,19.0,1,2.02
164.0,19.0,0,2.02
165.0,19.0,1,2.02
166.0,19.0,0,2.02
167.0,19.0,0,2.02
168.0,19.0,0,2.02
169.0,19.0,0,2.02
170.0,19.0,0,2.02
171.0,19.0,0,2.02
172.0,19.0,0,2.02
173.0,19.0,0,2.02
174.0,19.0,1,2.02
175.0,19.0,0,2.02
176.0,19.0,1,2.02
177.0,19.0,0,2.02
178.0,19.0,0,2.02
179.0,19.0,0,2.02
180.0,19.0,0,2.02
181.0,19.0,1,2.02
182.0,19.0,1,2.02
183.0,19.0,0,2.02
184.0,19.0,0,2.02
185.0,19.0,1,2.02
186.0,19.0,0,2.02
187.0,19.0,2,2.02
188.0,19.0,0,2.02
189.0,19.0,1,2.02
190.0,19.0,0,2.02
191.0,19.0,1,2.02
192.0,19.0,1,2.02
193.0,19.0,0,2.02
194.0,19.0,1,2.02
195.0,19.0,0,2.02
196.0,19.0,0,2.02
197.0,19.0,1,2.02
198.0,19.0,0,2.02
199.0,19.0,0,2.02
200.0,19.0,0,2.02
201.0,19.0,0,2.02
202.0,19.0,1,2.02
203.0,19.0,0,2.02
204.0,19.0,0,2.02
205.0,19.0,1,2.02
206.0,19.0,0,2.02
207.0,19.0,0,2.02
208.0,19.0,0,2.02
209.0,19.0,0,2.02
210.0,19.0,0,2.02
211.0,19.0,0,2.02
212.0,19.0,0,2.02
213.0,19.0,0,2.02
214.0,19.0,0,2.02
215.0,19.0,0,2.02
216.0,19.0,3,2.02
217.0,19.0,0,2.02
218.0,19.0,0,2.02
219.0,19.0,0,2.02
220.0,19.0,0,2.02
221.0,19.0,0,2.02
222.0,19.0,0,2.02
223.0,19.0,0,2.02
224.0,19.0,1,2.02
225.0,19.0,1,2.02
226.0,19.0,0,2.02
227.0,19.0,1,2.02
228.0,19.0,0,2.02
229.0,19.0,0,2.02
230.0,19.0,2,2.02
231.0,19.0,0,2.02
232.0,19.0,0,2.02
233.0,19.0,2,2.02
234.0,19.0,1,2.02
235.0,19.0,0,2.02
236.0,19.0,0,2.02
237.0,19.0,0,2.02
238.0,19.0,0,2.02
239.0,19.0,2,2.02
240.0,19.0,2,2.02
241.0,19.0,0,2.02
242.0,19.0,0,2.02
243.0,19.0,0,2.02
244.0,19.0,0,2.02
245.0,19.0,0,2.02
246.0,19.0,0,2.02
247.0,19.0,0,2.02
248.0,19.0,0,2.02
249.0,19.0,0,2.02
250.0,19.0,1,2.02
1.0,20.0,0,0.869
2.0,20.0,1,0.869
3.0,20.0,1,0.869
4.0,20.0,1,0.869
5.0,20.0,1,0.869
6.0,20.0,0,0.869
7.0,20.0,1,0.869
8.0,20.0,2,0.869
9.0,20.0,3,0.869
10.0,20.0,1,0.869
11.0,20.0,2,0.869
12.0,20.0,2,0.869
13.0,20.0,1,0.869
14.0,20.0,0,0.869
15.0,20.0,0,0.869
16.0,20.0,1,0.869
17.0,20.0,4,0.869
18.0,20.0,1,0.869
19.0,20.0,0,0.869
20.0,20.0,0,0.869
21.0,20.0,0,0.869
22.0,20.0,2,0.869
23.0,20.0,2,0.869
24.0,20.0,1,0.869
25.0,20.0,0,0.869
26.0,20.0,0,0.869
27.0,20.0,1,0.869
28.0,20.0,1,0.869
29.0,20.0,2,0.869
30.0,20.0,3,0.869
31.0,20.0,0,0.869
32.0,20.0,1,0.869
33.0,20.0,1,0.869
34.0,20.0,2,0.869
35.0,20.0,2,0.869
36.0,20.0,3,0.869
37.0,20.0,1,0.869
38.0,20.0,1,0.869
39.0,20.0,0,0.869
40.0,20.0,1,0.869
41.0,20.0,0,0.869
42.0,20.0,1,0.869
43.0,20.0,3,0.869
44.0,20.0,0,0.869
45.0,20.0,0,0.869
46.0,20.0,2,0.869
47.0,20.0,1,0.869
48.0,20.0,1,0.869
49.0,20.0,0,0.869
50.0,20.0,0,0.869
51.0,20.0,0,0.869
52.0,20.0,0,0.869
53.0,20.0,2,0.869
54.0,20.0,0,0.869
55.0,20.0,1,0.869
56.0,20.0,1,0.869
57.0,20.0,1,0.869
58.0,20.0,0,0.869
59.0,20.0,1,0.869
60.0,20.0,0,0.869
61.0,20.0,0,0.869
62.0,20.0,0,0.869
63.0,20.0,0,0.869
64.0,20.0,0,0.869
65.0,20.0,0,0.869
66.0,20.0,0,0.869
67.0,20.0,0,0.869
68.0,20.0,0,0.869
69.0,20.0,1,0.869
70.0,20.0,1,0.869
71.0,20.0,3,0.869
72.0,20.0,0,0.869
73.0,20.0,2,0.869
74.0,20.0,1,0.869
75.0,20.0,1,0.869
76.0,20.0,0,0.869
77.0,20.0,0,0.869
78.0,20.0,0,0.869
79.0,20.0,1,0.869
80.0,20.0,2,0.869
81.0,20.0,2,0.869
82.0,20.0,1,0.869
83.0,20.0,1,0.869
84.0,20.0,1,0.869
85.0,20.0,0,0.869
86.0,20.0,1,0.869
87.0,20.0,3,0.869
88.0,20.0,2,0.869
89.0,20.0,0,0.869
90.0,20.0,0,0.869
91.0,20.0,0,0.869
92.0,20.0,0,0.869
93.0,20.0,1,0.869
94.0,20.0,1,0.869
95.0,20.0,0,0.869
96.0,20.0,0,0.869
97.0,20.0,1,0.869
98.0,20.0,0,0.869
99.0,20.0,0,0.869
100.0,20.0,0,0.869
101.0,20.0,3,0.869
102.0,20.0,1,0.869
103.0,20.0,0,0.869
104.0,20.0,0,0.869
105.0,20.0,0,0.869
106.0,20.0,1,0.869
107.0,20.0,2,0.869
108.0,20.0,2,0.869
109.0,20.0,1,0.869
110.0,20.0,1,0.869
111.0,20.0,2,0.869
112.0,20.0,1,0.869
113.0,20.0,1,0.869
114.0,20.0,1,0.869
115.0,20.0,2,0.869
116.0,20.0,1,0.869
117.0,20.0,0,0.869
118.0,20.0,0,0.869
119.0,20.0,0,0.869
120.0,20.0,0,0.869
121.0,20.0,0,0.869
122.0,20.0,0,0.869
123.0,20.0,1,0.869
124.0,20.0,0,0.869
125.0,20.0,2,0.869
126.0,20.0,0,0.869
127.0,20.0,1,0.869
128.0,20.0,0,0.869
129.0,20.0,1,0.869
130.0,20.0,1,0.869
131.0,20.0,1,0.869
132.0,20.0,1,0.869
133.0,20.0,1,0.869
134.0,20.0,2,0.869
135.0,20.0,0,0.869
136.0,20.0,2,0.869
137.0,20.0,2,0.869
138.0,20.0,2,0.869
139.0,20.0,2,0.869
140.0,20.0,0,0.869
141.0,20.0,0,0.869
142.0,20.0,1,0.869
143.0,20.0,0,0.869
144.0,20.0,0,0.869
145.0,20.0,0,0.869
146.0,20.0,1,0.869
147.0,20.0,1,0.869
148.0,20.0,0,0.869
149.0,20.0,1,0.869
150.0,20.0,1,0.869
151.0,20.0,1,0.869
152.0,20.0,1,0.869
153.0,20.0,4,0.869
154.0,20.0,1,0.869
155.0,20.0,0,0.869
156.0,20.0,1,0.869
157.0,20.0,1,0.869
158.0,20.0,1,0.869
159.0,20.0,1,0.869
160.0,20.0,1,0.869
161.0,20.0,1,0.869
162.0,20.0,0,0.869
163.0,20.0,2,0.869
164.0,20.0,2,0.869
165.0,20.0,1,0.869
166.0,20.0,0,0.869
167.0,20.0,2,0.869
168.0,20.0,0,0.869
169.0,20.0,2,0.869
170.0,20.0,0,0.869
171.0,20.0,1,0.869
172.0,20.0,1,0.869
173.0,20.0,0,0.869
174.0,20.0,1,0.869
175.0,20.0,1,0.869
176.0,20.0,3,0.869
177.0,20.0,3,0.869
178.0,20.0,1,0.869
179.0,20.0,0,0.869
180.0,20.0,0,0.869
181.0,20.0,1,0.869
182.0,20.0,1,0.869
183.0,20.0,0,0.869
184.0,20.0,1,0.869
185.0,20.0,0,0.869
186.0,20.0,3,0.869
187.0,20.0,0,0.869
188.0,20.0,0,0.869
189.0,20.0,0,0.869
190.0,20.0,1,0.869
191.0,20.0,2,0.869
192.0,20.0,1,0.869
193.0,20.0,0,0.869
194.0,20.0,1,0.869
195.0,20.0,2,0.869
196.0,20.0,2,0.869
197.0,20.0,2,0.869
198.0,20.0,2,0.869
199.0,20.0,0,0.869
200.0,20.0,0,0.869
201.0,20.0,0,0.869
202.0,20.0,1,0.869
203.0,20.0,1,0.869
204.0,20.0,1,0.869
205.0,20.0,1,0.869
206.0,20.0,3,0.869
207.0,20.0,0,0.869
208.0,20.0,2,0.869
209.0,20.0,1,0.869
210.0,20.0,0,0.869
211.0,20.0,3,0.869
212.0,20.0,0,0.869
213.0,20.0,0,0.869
214.0,20.0,0,0.869
215.0,20.0,0,0.869
216.0,20.0,3,0.869
217.0,20.0,3,0.869
218.0,20.0,1,0.869
219.0,20.0,0,0.869
220.0,20.0,2,0.869
221.0,20.0,0,0.869
222.0,20.0,0,0.869
223.0,20.0,2,0.869
224.0,20.0,1,0.869
225.0,20.0,1,0.869
226.0,20.0,2,0.869
227.0,20.0,0,0.869
228.0,20.0,3,0.869
229.0,20.0,3,0.869
230.0,20.0,1,0.869
231.0,20.0,0,0.869
232.0,20.0,0,0.869
233.0,20.0,1,0.869
234.0,20.0,0,0.869
235.0,20.0,2,0.869
236.0,20.0,1,0.869
237.0,20.0,5,0.869
238.0,20.0,1,0.869
239.0,20.0,0,0.869
240.0,20.0,1,0.869
241.0,20.0,0,0.869
242.0,20.0,2,0.869
243.0,20.0,1,0.869
244.0,20.0,1,0.869
